id,BuyingPower,NewChain,HAFT,CANBO_001,CANBO_002,CANBO_003,CANBO_004,CANBO_005,V1_001,O.K_001,O.K_002,O.K_003,O.K_004,V1_002,V1_003,V1_004,O.K_005,O.K_006,O.K_007,REHAH_001,WINMAK_001,WINMAK_002,REHAH_002,DAILYMAK_001,DAILYMAK_002,PopDenc,ChainDenc
"91","100","0",1379.78460156385,1844.87743865862,1201.28410457534,1732.31116240811,572.028222209606,1502.83161624189,2438.40654848056,1645.8053859976,1758.77073910842,1087.01114286719,645.892765092689,1466.21426681996,1275.40329857182,583.711718767089,1998.69546959057,424.678310490155,1462.22381023114,1771.62286972698,493.397522657064,2267.59305459147,1676.40452670805,1937.7944805657,303.307093041331,1,0.2
"92","92","0",1301.69619154639,1580.44604352063,1107.67274939273,1083.11906253595,438.189518284811,616.520360309464,2575.10780417568,879.763849512224,1303.49062447426,377.931905179502,514.480794374384,567.160969885235,1172.06950330711,437.374212072569,1845.54794679596,966.267635325815,556.358961601899,1344.23261202331,998.446273632763,2353.94224768801,928.949354604001,1762.51301754287,1145.7874510391,0.8,0.2
"93","100","0",1294.74914287468,1766.49370628276,1120.58108566041,1690.66801527103,552.187556016501,1504.01090243652,2339.40857134813,1620.85560117124,1696.71831190522,1069.13053904245,714.414763159428,1488.03986595657,1193.80456160697,639.36531031159,1912.03386823038,327.19371436192,1476.3448917881,1706.91333677542,395.515384272842,2169.92960731298,1729.54033353074,1852.83682227084,372.088902508872,1,0.2
"94","93","0",1202.89981379932,1481.45949022158,1009.72401267847,1005.28039187603,386.897984514141,603.01631758132,2477.53329894643,820.041062558261,1210.22793713146,290.283834556045,581.280198341216,605.091169942817,1073.42809466713,489.23411693749,1745.60086830872,916.712757974815,575.340293942755,1249.74084861623,943.329922673177,2255.58095775978,1011.88435093662,1662.64675144555,1157.2678459107,0.65,0.2
"95","92","0",1212.0065944089,1690.39702905497,1043.23309045023,1654.03432538872,550.109746465164,1511.82325218851,2240.50291248516,1601.77564675354,1638.42802446568,1060.42530234082,789.692508989386,1516.16484152777,1115.21295356332,704.891088706014,1826.73980154961,231.893546838265,1497.03200618652,1645.74406613169,299.062795023355,2072.49260686093,1786.70148594799,1769.45640963895,452.680825363482,0.8,0.2
"96","84","0",1132.05983551977,1616.91034640441,970.043005257235,1622.74939380671,565.990449548725,1526.16680389505,2141.70236309412,1588.77701131235,1584.31518182328,1061.12127284594,869.974062519721,1550.24637384419,1040.31022946928,777.79798318363,1743.01404171971,143.20730882998,1524.01779099779,1588.5240845049,206.057077239087,1975.31556455396,1847.51439218794,1687.88700361761,539.818969075918,0.65,0.2
"97","86","0",1104.32685732659,1382.62417574592,912.228643390258,931.68947483193,356.910186291217,605.949531634002,2380.16326749464,768.742543948995,1118.13700804793,213.802994352317,656.580284864424,656.211784291314,975.071117388606,554.453482516119,1645.66473838826,875.823189002784,610.337971937407,1156.18247724556,896.025985418285,2157.3737951751,1097.67380657742,1562.80234622474,1177.16765038685,1,0.2
"98","80","0",1055.54431205436,1546.40578911003,902.023511586563,1597.12756762537,598.401585264233,1546.85988045537,2043.02217076994,1582.00960175835,1534.82169478161,1071.20012313415,953.99700138247,1589.90144795684,969.951364422839,856.20252269972,1661.09375030551,85.1872536836474,1556.97476904625,1535.69490446881,124.480131352726,1878.4388240729,1911.63057267437,1608.40415844581,630.796253366841,0.8,0.2
"99","77","0",983.261383454351,1479.30980442179,840.430975148318,1577.44481957664,644.855433934962,1573.652016147,1944.48065770974,1581.55340738341,1490.40783088494,1090.40169612385,1040.85564754041,1634.72450375168,905.196526717991,938.728188207534,1581.25955755992,118.406986558181,1595.53296197377,1487.7243500233,92.4440380531203,1781.91136338397,1978.72894648732,1531.33281104241,724.167179613579,0.8,0.2
"100","73","0",908.142085332716,1185.55850114027,719.334875578138,801.874689013512,377.914032585313,659.02322439593,2186.14585089754,698.573620259339,938.846275849091,169.263792708436,823.142821949186,787.156599307009,779.640841330626,709.648075763712,1445.83439533446,824.935576701612,718.017313707515,972.940867444843,829.993680919025,1961.51441097144,1275.4951500051,1363.19832082678,1240.4344985546,1,0.2
"101","71","0",810.762866895877,1087.43776987639,624.584420379051,748.668238007512,424.921529022001,705.621864443469,2089.5655615628,683.042705775998,852.675534565777,223.923452057923,911.493019249719,862.63463957266,682.934971310992,794.804039345957,1345.94640020732,816.864224210433,785.550307047571,884.061194729756,813.587866302222,1863.92049922053,1366.7150797304,1263.45208964885,1282.64452940951,0.8,0.2
"102","79","0",855.631764310945,1357.34124081672,742.781453329735,1556.72989659647,769.019547110662,1644.27351744536,1747.90745026177,1599.52154968104,1418.67392063273,1154.13714997277,1220.64131669144,1738.23005810456,797.856759531387,1112.4345678085,1429.23929831005,295.958294426611,1687.86249366522,1408.29613547782,233.862148133243,1590.15849065294,2120.72774056973,1386.0220618271,915.145260018796,1,0.2
"103","67","0",714.118782533142,989.70080522393,531.773972973222,705.705366298915,488.172511333659,762.566471129742,1993.32627797662,681.985619503236,769.865983960889,302.734207547454,1002.04278060324,942.696306136996,587.34601003985,883.086249884839,1246.08232845063,820.993560977963,859.444299801814,797.827857527655,809.305711687151,1766.59993358389,1459.09119700995,1163.75579279888,1331.04884550606,0.8,0.2
"104","91","0",802.981515376014,1303.61280289498,710.24399103569,1555.94603928145,842.133903909295,1687.38997965205,1649.93648990342,1617.73619052082,1392.23489399061,1197.32330471703,1312.73750613311,1796.11404658406,758.41607775518,1202.36552814586,1357.90971533885,392.936446054372,1740.82714566821,1377.79074981589,328.308541436254,1495.10007395425,2195.12351629719,1318.75618424969,1011.9532545065,0.8,0.2
"105","72","0",618.554498494481,892.473693691728,442.126946059994,674.945042126564,562.211075768843,827.724486122997,1897.47988591517,695.468358400044,691.625997543878,391.368226026666,1094.24619169829,1026.26941743247,493.523368891853,973.644686439531,1146.2484297358,837.143056790787,938.197481421379,715.198718519451,817.337787824693,1669.60051241251,1552.4171174063,1064.12346182807,1384.99814396067,0.8,0.2
"106","94","0",759.912966546422,1255.56849670804,690.784745096312,1561.58348261873,920.327512290486,1735.20870543069,1552.22911769406,1641.85454765708,1372.59429887427,1247.05589419165,1405.91928844366,1857.58508715871,730.636219707846,1293.78120748205,1290.39817190279,491.143123275867,1797.80234255082,1354.00572358467,425.319025081635,1400.73526303712,2271.48917853323,1255.86361205061,1109.3343451683,0.8,0.2
"107","67","0",524.660380806338,795.943293399838,358.027548105615,658.100570516785,643.323384621404,899.312411994998,1802.08907376464,722.677582046466,619.688810312807,484.463588776206,1187.71818983736,1112.56293697138,402.703499068968,1065.8993412726,1046.45333635382,864.639441962872,1020.68570413939,637.576614165979,837.329792979323,1572.9816455753,1646.53134118036,964.574914560014,1443.87100201708,0.8,0.2
"108","84","0",728.128361655647,1213.88341981403,685.518336042281,1573.5732116016,1002.41244971185,1787.35232347669,1454.83843175687,1671.62110129569,1360.04669357527,1302.58530760919,1499.98436381653,1922.29909397278,715.875976133398,1386.38794184734,1227.33487341391,589.965135539785,1858.41925836298,1337.29968216533,523.469985629736,1307.21426507446,2349.63266835525,1198.03328476491,1207.14984756424,0.65,0.2
"109","68","0",433.522976359751,700.397725384411,284.439830817893,656.244397912306,729.152551895608,975.91627913107,1707.23020716462,762.144558503928,556.504024627107,579.875533717017,1282.18135927266,1200.99060484879,317.473945049967,1159.44538821637,946.709316269828,902.446131934717,1106.0736298125,567.021585870797,868.456156675368,1476.81802430844,1741.30605208106,865.139069386367,1507.09052708804,0.8,0.2
"110","88","0",709.14659386544,1179.23214711678,694.767583699619,1591.77168804375,1087.5079171683,1843.45386779561,1357.83257716193,1706.74035076876,1354.78916902849,1363.20333293641,1594.77643722497,1989.93969946994,714.942182207537,1479.96215755821,1169.4396695665,689.137810726838,1922.33341796405,1327.93982019777,622.221944087141,1214.73198855739,2429.3824318363,1146.03180081477,1305.30210001372,0.8,0.2
"111","74","0",347.319201651864,606.302753492273,231.609813215706,669.50119432234,818.215550193264,1056.44551495992,1612.99713627308,812.084079141266,505.365250652885,676.624769172776,1377.43179121625,1291.11399280796,243.770591339523,1253.99384992443,847.034408058908,949.332112344369,1193.73917192185,506.49562624684,909.574512418047,1381.20473595038,1836.63900306792,765.859821037469,1574.13309809671,0.65,0.2
"112","93","0",704.004013525603,1152.24942652565,717.971710224536,1615.96916175422,1174.95999053787,1903.16335430803,1261.30034317762,1746.88949504611,1356.90646463048,1428.26220653096,1690.17319389445,2060.21866763526,727.88804838441,1574.33135024626,1117.51607584527,788.52884989924,1989.22702377918,1326.08169835117,721.328104833852,1123.54495787149,2510.58540239778,1100.68561072112,1403.72046445667,0.65,0.2
"113","96","0",713.00012754152,1133.48304174187,753.843168318283,1645.90106414747,1264.27972565274,1966.15209857958,1165.35943713069,1791.73043079033,1366.36429398282,1497.18311265605,1786.07773679553,2132.87520262512,753.998982034737,1669.36069594474,1072.4318203745,888.064928267279,2058.80967041115,1331.75671429495,820.660142239422,1033.99591281741,2593.10505489931,1062.84689699567,1502.35263382958,1,0.2
"114","74","0",270.802286324319,514.454939233769,215.394945476224,697.009161916671,909.562915771289,1140.06860917269,1519.5062904204,870.696015179405,470.219242192909,774.210108723996,1473.31680070364,1382.60153688775,195.123773748366,1349.33402110488,747.456256003229,1004.02623107683,1283.21561216136,459.97494855597,959.400994147459,1286.26450899946,1932.44757543506,666.807113634702,1644.5312171362,0.65,0.2
"115","82","0",735.616392444876,1123.34484482349,800.681227687167,1681.26114856189,1355.0978614245,2032.11518803941,1070.1688969823,1840.92034450158,1383.01206669711,1569.45734587301,1882.41246039708,2207.67457671253,791.973913985333,1764.94356881402,1035.08096976046,987.702199850208,2130.81794230754,1344.86950487458,920.144909087372,946.549844185326,2676.81962643815,1033.34070500643,1601.15910131082,0.8,0.2
"116","54","0",214.597099276291,426.309199092292,243.231660935153,737.174653810186,1002.57043146691,1226.15272257734,1426.90356646311,936.353201757886,454.78898355703,872.351001480272,1569.72010179488,1475.19945351446,191.669653513991,1445.30923176334,648.019460211787,1065.32654765993,1374.14924854946,432.00795499572,1016.65604335033,1192.15815357444,2028.66438136068,568.099450810003,1717.87240220314,1,0.2
"117","83","0",770.654610349765,1122.06873153144,856.689025282005,1721.71499738641,1447.13231417354,2100.77245983636,975.948310871735,1894.12043737719,1406.59451307835,1644.64287352283,1979.11454376062,2284.40630442138,840.205718506234,1860.99467737445,1006.324991706,1087.41284342676,2205.01421099967,1365.2057648521,1019.73770047355,861.84711491154,2761.62044915129,1012.89548674218,1700.10947351391,0.8,0.2
"118","60","0",196.938393139582,344.717228644623,303.221162262461,788.06467823841,1096.81584419958,1314.21433376089,1335.3737373476,1007.67943661393,461.058218350603,970.878984660772,1666.55175145161,1568.71112335477,235.406033960587,1541.80089277517,548.80085606417,1132.16049812535,1466.26899071913,426.262327308565,1080.15902300718,1099.09987870266,2125.23397331593,469.95429116625,1793.79569669071,0.8,0.2
"119","50","0",816.51719473069,1129.68473130801,920.193723064699,1766.91277463761,1540.16504935754,2171.86842117022,883.008223408486,1951.00268543952,1436.77020403487,1722.358478387,2076.13265306902,2362.88213914998,897.041450764854,1957.44509246124,986.915460841817,1187.17836853774,2281.18498894922,1392.4490383309,1119.40968091383,780.7810616327,2847.41047203092,1002.06600698526,1799.18000531588,0.8,0.2
"120","59","0",227.007308079848,275.563387665019,380.446148919193,847.750060451504,1192.00556559552,1403.88136041141,1245.1534245012,1083.55578030333,488.191675245848,1069.68709641408,1763.74119830787,1662.98240670271,306.772739877925,1638.71777486481,449.944800731101,1203.60661611419,1559.36464222044,443.602346059505,1148.87435068078,1007.38017673406,2222.1103554288,372.816132653822,1871.98695249419,0.65,0.2
"121","47","0",871.49691444461,1146.01557343433,989.753316079939,1816.50040050431,1634.02556287888,2245.17141050772,791.799666585027,2011.25469526301,1473.13402448681,1802.27689130462,2173.4244663617,2442.93400414841,960.955679468734,2054.23856840463,977.409341206411,1286.98600929339,2359.13902622005,1426.20356526149,1219.14142497903,704.608011787232,2934.1029256175,1001.16434767398,1898.35188228655,0.65,0.2
"122","55","0",290.335442728893,230.337067210801,466.422802214902,914.510331558915,1287.93023086719,1494.86493328891,1156.5491243715,1163.09206736878,533.012481441832,1168.7042853011,1861.23239106516,1757.89109719265,390.919157876594,1735.98865954063,351.757083366967,1278.89214722681,1653.27134875698,481.540522718794,1221.92298409426,917.400614299744,2319.25508209655,277.743546413538,1952.17366781958,0.65,0.2
"123","56","0",933.985090225847,1170.69660375004,1064.18113811569,1870.128706882,1728.57901463481,2320.47227768816,702.996917679971,2074.58288233118,1515.24051603996,1884.11782234736,2270.95480432392,2524.41196944424,1030.63233137305,2151.32879854109,978.095425697338,1386.82667003121,2438.70531980621,1466.01965490542,1318.91937258548,635.09101258993,3021.6201355017,1010.21708841004,1997.61000866948,0.65,0.2
"124","67","0",370.23205887637,224.031051529836,557.113938440937,986.91077318955,1384.43707770482,1586.93862249889,1069.96237815026,1245.58738109866,591.513528217145,1267.88156470591,1958.98027799635,1853.33927136657,481.186882180959,1833.55720571986,255.010858997036,1357.37839223508,1747.85838708113,535.718456868936,1298.57384223591,829.727507028523,2416.63579096508,187.898522641088,2034.11986643386,0.8,0.2
"125","69","0",458.108760995076,259.498393881098,650.550841819561,1063.80042529559,1481.41233144018,1679.92319552635,985.924885484156,1330.49142334602,660.067385047157,1367.18409530791,2056.94826509246,1949.24768115005,574.698696687765,1931.37830302176,162.304630553738,1438.54155699553,1843.0210130929,601.765740259326,1378.22603582038,745.175386345412,2514.22506301253,116.124901568779,2117.62129683505,0.8,0.2
"126","57","0",1002.57875122946,1203.21407700138,1142.52618549701,1927.460446149,1823.71762638566,2397.58278651656,617.638549609092,2140.71425705842,1562.62551935293,1967.64139191981,2368.69420197364,2607.18233433672,1104.98185984495,2248.67734300585,988.952498279222,1486.69369574242,2519.73114075255,1511.418331851,1418.73377278027,574.650755458413,3109.89247146189,1028.96152447875,2096.94213492541,0.8,0.2
"127","69","0",550.154736482846,323.270271107252,745.702075832808,1144.27467783451,1578.769670137,1773.67539070515,905.146976664763,1417.37138515992,735.869816574527,1466.58642555651,2155.1063274978,2045.55158257945,670.097829831525,2029.41542281651,87.5774234315723,1521.95342683862,1938.67445925232,676.21334246892,1460.38854454476,664.935899489059,2611.99951289377,108.068889531199,2202.50107205861,0.8,0.98
"128","47","0",1076.11099582536,1242.95310379532,1224.03651442225,1988.17526163511,1919.3543824527,2476.33389005456,537.368439363731,2209.39711817673,1614.82442495616,2052.64220493853,2466.61780601296,2691.12584991165,1183.12363458653,2346.25204718,1009.65249419461,1586.58210544687,2602.08014710188,1561.91287781999,1518.57743513365,526.422959442899,3198.85741990584,1056.88211404302,2196.33821914515,0.65,0.2
"129","52","0",644.586353929239,402.097826260905,841.986642681758,1227.62879557918,1676.44253196429,1868.07964330912,828.582512297333,1505.8853147562,816.90547567611,1566.06955607116,2253.42963167888,2142.19764235269,766.680079929568,2127.63870861479,94.9292609859452,1607.26394121778,2034.74951108946,756.585553049139,1544.66084259211,590.7689068503,2709.93910246092,172.880082223243,2288.60584134243,0.65,0.98
"130","41","0",1153.63785910775,1289.24607423284,1308.12055998078,2051.97287293785,2015.41836753026,2556.57398375069,464.830123573322,2280.400932811,1671.38626385492,2138.94415162731,2564.70451535091,2776.13609727356,1264.35472369103,2444.02582221095,1039.60761818878,1686.48809726065,2685.6306224076,1617.02597788618,1618.44494166369,493.997480996425,3288.45876697255,1093.27604500168,2295.78995251238,0.65,0.2
"131","41","0",1234.406921874,1341.4146162286,1394.31277316179,2118.57479565549,2111.85127919192,2638.16720635777,404.207846198841,2353.51564441195,1731.88361759405,2226.39592760846,2662.93630514012,2862.11802489955,1348.11679792229,2541.97569570781,1078.04664028078,1786.40871919685,2770.27385980287,1676.30214820968,1718.33213278373,480.583624610389,3378.64588023488,1137.3301781393,2395.29040184459,0.65,0.2
"132","59","0",1811.40152696261,2068.62938545222,1617.76316130499,1471.42418333067,885.540454301026,807.586496334227,3085.10844944935,1206.4913638245,1758.0123799193,845.010735895271,538.698733481937,549.059457891876,1681.91187584792,583.14723845962,2344.2851733085,1368.88971662555,633.750235301994,1804.88352770855,1415.67501123948,2863.96540259362,509.840130008741,2259.85981697917,1311.30161153001,0.65,0.2
"133","45","0",1317.82217470973,1398.80149012738,1482.24542870865,2187.72492418733,2208.60479161315,2720.99183209004,361.546192834037,2428.5506048996,1795.91881261785,2314.86721907222,2761.2976905384,2948.98664052524,1433.96639698596,2640.08206596451,1124.099563183,1886.34164433624,2855.91269809764,1739.31580430608,1818.23576220245,487.752449243176,3469.37307752151,1188.19277308847,2494.83373685553,0.65,0.2
"134","77","0",1712.79189396473,1968.77261995534,1519.7654176811,1379.29567337031,801.116473890473,731.883203858305,2987.44215461637,1119.83482086586,1660.149690967,745.252331693891,513.14548271291,495.83851376579,1583.43112287107,536.6938480648,2244.25347821821,1296.33092408867,568.371614602831,1706.58168035755,1340.53637847525,2765.65085354779,566.414909053585,2159.82268237713,1282.9176262937,0.8,0.2
"135","85","0",1614.357936308,1868.93515799312,1422.05171954454,1288.34733906547,720.699787153282,662.665048097906,2889.93806732446,1035.59331690349,1562.56243320718,645.580207185914,506.41396465132,458.541421011345,1485.15843427276,505.99874561107,2144.22230256201,1227.64145788009,514.26460715774,1608.49383241812,1268.83990483654,2667.46441007364,633.821414908663,2059.78555967082,1261.84714480282,0.65,0.2
"136","86","0",1516.13386885406,1769.120265667,1324.68492247894,1198.8478029733,645.789148628658,602.17253970642,2792.61317680088,954.406558994087,1465.30563523057,546.041605292579,519.236718470927,441.224988311285,1387.13802957464,494.008124039164,2044.19172087235,1163.50681229496,475.294366973588,1510.66166732124,1201.20210481898,2569.42075691559,708.976841222587,1959.74844888457,1248.46051289192,1,0.2
"137","95","0",1418.16330168161,1669.33198940411,1227.74755956958,1111.14720597014,578.527373119588,553.275177261466,2695.48689237267,877.123197969095,1368.44975437117,446.7257807262,550.248378372337,446.221459774012,1289.42744207726,502.063907839597,1944.16182301605,1104.72056062252,455.363846222567,1413.13828665428,1138.34667497866,2471.53688580041,789.671810440036,1859.71135004349,1243.00600758682,1,0.2
"138","88","0",1320.50265628869,1569.57540342903,1131.35001856409,1025.70709018996,521.880318596574,519.259011856249,2598.58148247453,804.868426865767,1272.08636788366,347.823607767888,596.619326450879,472.823994907245,1192.10285363645,529.251496176357,1844.13271835044,1052.17954094844,456.971082791682,1315.99233816144,1081.10807249591,2373.83256093557,874.373947019573,1759.67426317079,1245.58783617551,0.8,0.2
"139","72","1",1604.79480612047,2039.24110140686,1413.57627372062,1802.05901333322,643.7673552374,1441.30256739392,2725.10743310951,1663.4203278206,1896.20957289564,1102.43224316558,410.808895529557,1340.9681091609,1489.43763434938,406.546178756317,2224.01622339304,716.661559026753,1361.19572952186,1918.00973853407,785.062156874471,2544.82274310473,1452.21804729505,2156.64887954244,362.278810548773,0.8,0.2
"140","80","0",1223.22616316985,1469.85695763146,1035.64304668214,943.141989385055,479.623866984985,503.151328385905,2501.92261081848,739.118470299204,1176.33651174708,249.826828842133,655.096016615237,517.712565141585,1095.26716456369,572.853345426309,1744.10454132006,1006.86190864804,479.899721056421,1219.31403529667,1030.42274111382,2276.33090025871,962.025388036405,1659.63718829556,1256.15644457751,0.8,0.2
"141","70","0",1512.57779245255,1953.30154396442,1323.16732819102,1744.94370346545,576.269645965779,1421.56763454091,2625.48505974479,1620.31484242997,1822.40080529025,1056.76829492607,449.36674186461,1342.62034058797,1398.89086291193,416.297905023594,2132.4383862709,616.654932494907,1354.3652079856,1842.17869181587,685.032367967907,2445.95469312619,1493.27508264772,2066.16713118534,343.010772128622,0.8,0.2
"142","97","0",1421.41888734016,1868.76548699416,1234.24492624838,1691.82009305587,519.376404229192,1408.67697959868,2525.89547799917,1582.36785947,1751.19773614306,1018.90944454662,505.085958066876,1351.69453904101,1309.72580725814,448.712530094973,2041.65463720922,516.660114029168,1354.90636578651,1768.7561093147,585.005088476263,2347.18572208332,1539.74625044054,1976.60661585,352.25230126635,0.8,0.2
"143","100","0",1331.53542994919,1785.83225693715,1147.15481283079,1643.07540500533,476.898140945629,1402.81929173047,2426.34272951891,1549.95830530105,1682.93113281134,989.751750999445,572.981681916427,1368.04302019847,1222.2449030986,499.39638932945,1951.77578962834,416.685602905383,1362.81041863592,1698.05444206608,484.981870270197,2248.52889014096,1591.15724316576,1888.09843496996,387.971404760464,1,0.2
"144","77","0",1030.26053866438,1270.57039276404,847.235732392599,790.218264316015,453.258781182731,529.403835361876,2309.46822171129,635.064159610123,987.390437702702,72.9541650518947,797.237470981107,645.754058419038,903.690554303837,695.926027916421,1544.05168206676,941.909576231085,577.3305448755,1027.88766421263,952.768736713996,2082.04939690375,1143.4436432086,1459.5630746298,1300.32818714765,0.8,0.2
"145","70","0",934.89909265904,1171.02785059707,755.285762041671,722.44806505804,472.406594332305,569.073132565389,2213.74775888807,601.52632320655,894.733640919309,82.4559231289838,876.82848636227,722.154085625547,809.445558159773,769.682592792533,1444.02747906032,924.081849942825,644.077780687598,933.535477038715,927.787222649463,1985.3401875924,1236.31339902403,1359.5260358913,1333.16833342034,0.8,0.2
"146","100","0",1243.20409158551,1704.73579378775,1062.34770655834,1599.11012672683,452.909106633626,1404.08259303931,2326.83154016295,1523.43962676424,1617.97272740422,970.080119235057,649.244952460208,1391.40939516673,1136.83700526739,563.440674821261,1862.93281914146,316.75061453209,1377.95066645218,1630.42769415994,384.96586774218,2149.99963250705,1647.04554700733,1800.79775775087,443.820642348511,1,0.2
"147","88","0",1156.78047663879,1625.75098160513,980.416226157081,1560.32831338531,450.373519469823,1412.44777399951,2227.36747319339,1503.12363964666,1556.73669568447,960.477576223218,731.262486323759,1421.44761507461,1054.00616370546,636.827175874265,1775.28124547202,216.909757676029,1400.09237587753,1566.27420613491,284.964658335853,2051.6163225872,1706.97144142335,1714.88900023207,513.270429531316,0.8,0.2
"148","71","0",840.625176073691,1071.57742360887,665.672299910804,662.896926473105,510.790828491939,622.442647029423,2118.4262271238,583.417661531762,803.847955531476,168.197689550207,960.251843183313,803.759631214977,716.7722367974,848.837058854991,1344.00519881003,916.883689190487,718.593502509772,840.499113932654,913.140085384667,1888.97763139863,1330.22293766815,1259.48900925332,1372.52942412663,0.8,0.2
"149","79","0",1072.7257680073,1549.20083681072,902.144191905343,1527.12492206603,469.638983598509,1427.79001144398,2127.95713750867,1489.26420834475,1499.67909080849,961.245927255559,817.303765619208,1457.74529627862,974.409796236644,716.691787754242,1689.00656310635,117.403407255138,1428.91010723098,1506.03789981329,185.002219500707,1953.40101354759,1770.52499690955,1630.59218006012,591.549758277158,1,0.2
"150","65","0",747.850178767635,972.247375664695,579.480340116454,613.961141497593,564.500979408644,686.323735211917,2023.56000140091,582.179723444545,715.408702412039,264.19075203734,1046.59151599968,889.13854984949,626.368576928016,932.015131612298,1243.98530221539,920.564470781557,798.706362548258,749.268886253572,909.326846339007,1793.01761796281,1424.96669706915,1159.45199473873,1417.86848176698,1,0.2
"151","78","0",991.642532764309,1475.46435239865,828.569334365338,1499.87047317941,508.232284734577,1449.88783301332,2028.60843054114,1482.0424783823,1447.2941810761,972.360583943842,906.223407989113,1499.84805128518,898.907527480812,801.099361423692,1604.33091677808,23.0672006580154,1464.00967639486,1450.20697119398,85.2150588123013,1855.38038323778,1837.32980576415,1548.17062393605,675.596405673765,0.65,0.98
"152","77","0",657.209187331528,873.078790115522,498.487849630699,578.34163249202,629.627063365849,758.063641742852,1929.21624793967,597.917300337982,630.446277310301,362.378040236618,1135.18226917491,977.302391404907,539.377018910708,1018.23123382377,1143.96841135015,934.995718809778,882.894034098853,660.593513292379,916.482742361434,1697.52841286649,1520.38872820058,1059.41499237564,1468.63195947944,0.8,0.2
"153","70","0",569.721649125174,774.133716051102,425.673135802679,558.591630490119,703.003494065224,835.640764785198,1835.47553203537,629.358215522023,550.572628824515,461.360734362838,1225.53602299174,1067.56140230213,457.747042896105,1106.77561641761,1043.95538664914,959.692575879427,970.096222098764,575.654871385019,934.355777508413,1602.5941742077,1616.36890831734,959.378002193918,1524.27799801047,0.8,0.2
"154","72","0",487.089732290545,675.510371459963,365.950685516441,556.403606483989,782.312194494855,917.575757468684,1742.43518220929,674.309438818695,478.343743880637,560.717750416889,1317.29004862815,1159.42636842188,384.905114442016,1197.13176253884,943.947453151307,993.890072165456,1059.56890303828,496.374938992904,962.349007325604,1508.3196926503,1712.81340757974,859.341024222712,1584.29219927184,0.8,0.2
"155","86","0",412.243687734545,577.373641006981,326.583811566848,571.979132060958,865.924709504129,1002.80099039546,1650.21366210056,730.280396973745,417.744005778574,660.280123854245,1410.1710401768,1252.54398133918,326.781787671414,1288.91869934115,843.946416477568,1036.6483940626,1150.78260698317,425.925380595383,999.612569212349,1414.83685608566,1809.64798832847,759.304058496719,1648.19746917866,1,0.2
"156","97","0",668.317973216403,1167.08036096231,591.662376369871,1461.96379107975,864.417949925187,1649.34795312446,1533.20834743245,1545.76261818565,1273.96941855511,1163.25574598791,1373.95039666553,1781.11765275863,633.291764873675,1257.99336288556,1216.45912169231,484.248698143931,1717.91947988078,1256.21378505601,415.526874432288,1369.6580866222,2209.3240218676,1177.73590789201,1135.40708537154,0.8,0.2
"157","78","0",350.211511060581,480.022063200214,315.29170057564,603.945415522327,952.708561901104,1090.54534400513,1558.95629206873,794.946836505801,374.462499394103,759.967143249077,1503.97021488549,1346.65441167761,292.293545667134,1381.85134062696,743.95505290583,1086.95771993277,1243.3542204434,369.393520453406,1045.15536714844,1322.31357182593,1906.81322047717,659.267105054048,1715.55902900949,0.65,0.2
"158","94","0",631.943134414259,1122.11287538175,585.505088461976,1474.76365620797,951.339261294092,1704.12082269659,1434.52691859657,1577.34360796737,1260.44040395947,1222.59724859547,1470.06249621477,1848.51063604243,616.204190326174,1353.05174279203,1149.34601893608,584.238045384285,1781.25692845771,1238.18901904123,515.54547332965,1273.85758590792,2289.59019183321,1115.86389639424,1231.15283458156,0.8,0.2
"159","56","0",308.814075411854,384.053165733556,334.926123652926,649.888281314633,1041.87156906851,1180.2471039018,1468.84278495519,866.363812662245,354.893022228865,859.735447000079,1598.52594565538,1441.56322590426,289.999103504934,1475.713248473,643.977862639759,1143.82212087564,1337.00171269845,333.924395734977,1097.94761413671,1230.9662248161,2004.26101347076,559.230163942718,1785.98583955863,0.65,0.2
"160","95","0",609.975509142466,1084.53346254352,596.30766431942,1494.16609958541,1040.61960044458,1762.8731231217,1336.04712960961,1614.51491590671,1254.76560671572,1286.98830618699,1566.66606097705,1918.75423289439,615.119119497578,1448.7806915797,1087.30609460353,684.241299197138,1847.84196005459,1228.0740223536,615.570026832873,1178.7611416413,2371.36007476758,1059.83838191575,1327.53158636997,1,0.2
"161","51","0",296.814660672931,290.838912171568,380.732102880608,707.088579966431,1132.85210096792,1271.49205885942,1380.09722203407,942.998833445682,362.892171762893,959.559677448646,1693.71152506099,1537.12254135238,320.590422453006,1570.33779756305,544.022653046052,1206.31495197558,1431.51394960256,326.457056624912,1156.99738411761,1141.07726084913,2101.95206682013,459.193235229864,1859.12958161714,0.8,0.2
"162","98","0",603.989153256009,1055.13181321481,623.188756638387,1519.91828490483,1131.70078611205,1825.22060812907,1237.81710846073,1656.90033810622,1257.05139940063,1355.70960158593,1663.67547616185,1991.54683191537,630.11922193893,1545.05556810241,1031.25535537288,784.253133487304,1917.33625613607,1226.06457427152,715.598031363275,1084.55396967009,2454.48338562936,1010.63215202815,1424.41485136981,1,0.2
